Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
51.6,134.6,11.8,10.7,4.2,137.1,0,Assam,-1
41.0,137.4,17.4,10.9,5.6,142.9,1,Bhuttan,+1
41.2,134.3,5.5,10.6,6.3,139.0,1,Bhuttan,+1
34.8,147.4,15.1,12.8,5.4,152.2,1,Bhuttan,+1
50.3,126.8,11.7,5.2,5.0,129.3,1,Assam,-1
51.8,141.9,1.8,8.2,6.1,144.4,0,Assam,-1
53.5,149.9,11.2,8.0,5.5,155.8,1,Bhuttan,+1
34.6,130.9,3.3,9.1,6.1,137.7,0,Bhuttan,+1
48.8,144.9,16.4,10.8,4.1,147.4,0,Assam,-1
48.3,140.9,10.5,12.7,5.4,144.4,1,Bhuttan,+1
22.1,138.2,15.9,13.9,5.8,141.7,1,Bhuttan,+1
39.3,159.9,12.9,9.1,5.0,162.4,0,Assam,-1
51.5,157.2,2.8,7.6,4.2,160.7,1,Bhuttan,+1
29.3,151.3,13.2,6.7,6.3,155.3,0,Assam,-1
48.3,144.0,20.9,11.3,7.2,147.5,1,Bhuttan,+1
46.2,147.9,15.4,5.7,6.5,152.8,0,Bhuttan,+1
26.6,133.6,5.7,9.5,5.4,140.3,1,Bhuttan,+1
50.6,143.2,7.0,8.3,5.3,148.1,1,Bhuttan,+1
40.4,146.5,9.7,7.9,4.9,152.0,1,Bhuttan,+1
25.5,131.8,3.2,12.1,5.6,137.9,0,Bhuttan,+1
64.1,171.7,8.9,11.8,6.0,178.0,1,Bhuttan,+1
39.5,140.1,14.9,8.3,5.2,146.7,0,Assam,-1
41.7,141.1,16.8,9.2,5.2,144.6,1,Bhuttan,+1
30.7,163.1,12.2,8.3,6.4,167.5,0,Assam,-1
37.4,150.5,14.2,7.9,4.1,153.0,0,Assam,-1
33.3,144.0,12.3,11.0,6.1,148.6,1,Bhuttan,+1
60.8,142.6,7.4,9.8,6.3,145.3,0,Assam,-1
54.9,145.4,12.5,9.5,4.0,148.4,0,Assam,-1
29.4,160.3,8.5,6.1,3.3,162.8,0,Assam,-1
42.1,141.5,17.3,8.2,6.7,146.7,0,Bhuttan,+1
28.0,120.9,15.2,9.1,6.0,123.7,0,Assam,-1
42.0,150.6,3.5,7.6,6.9,154.3,1,Bhuttan,+1
43.0,168.8,13.4,7.8,5.0,171.3,0,Assam,-1
56.0,148.2,8.8,7.0,4.9,150.7,0,Assam,-1
34.8,133.1,6.5,9.6,6.2,136.9,0,Bhuttan,+1
39.1,136.6,14.3,10.5,3.3,139.1,0,Assam,-1
35.5,140.7,15.8,9.9,5.9,145.6,1,Bhuttan,+1
40.8,139.4,10.1,12.0,3.7,143.5,1,Bhuttan,+1
49.2,173.0,9.5,6.0,4.2,175.5,0,Assam,-1
27.5,176.2,7.7,8.3,3.8,178.7,0,Assam,-1
36.5,158.1,10.6,8.4,6.1,160.6,0,Assam,-1
36.3,131.2,7.3,7.4,5.6,138.1,1,Bhuttan,+1
33.5,148.2,14.2,9.8,7.8,153.6,0,Assam,-1
27.2,135.4,11.2,7.6,6.9,139.6,1,Bhuttan,+1
42.0,143.5,9.5,6.8,3.2,146.0,0,Assam,-1
59.6,144.2,11.7,7.8,6.0,147.7,1,Bhuttan,+1
36.3,147.7,14.4,9.4,3.7,150.2,0,Assam,-1
31.6,143.2,13.5,9.9,5.2,145.7,0,Assam,-1
43.5,161.2,11.3,6.8,3.3,163.7,0,Assam,-1
44.4,145.2,23.3,7.7,6.4,148.7,1,Bhuttan,+1
30.3,145.0,19.2,11.0,6.3,148.5,1,Bhuttan,+1
24.2,132.1,9.6,13.7,5.6,137.6,1,Bhuttan,+1
66.7,146.1,6.7,10.4,6.1,149.6,1,Bhuttan,+1
43.6,158.1,3.0,9.0,4.7,160.6,0,Assam,-1
54.4,152.3,15.1,4.5,4.7,154.8,0,Assam,-1
22.2,154.5,10.0,7.7,7.9,159.5,1,Bhuttan,+1
37.7,144.0,5.4,9.6,5.4,146.5,0,Assam,-1
36.2,135.4,10.1,10.7,5.0,138.9,1,Bhuttan,+1
40.1,151.2,8.9,7.7,6.6,157.8,1,Bhuttan,+1
55.1,142.6,15.9,8.3,4.7,145.1,1,Assam,-1
50.7,136.2,11.3,8.2,3.6,138.7,0,Assam,-1
35.4,151.8,12.3,6.4,5.0,154.3,0,Assam,-1
62.8,160.9,8.8,8.8,5.3,164.8,1,Bhuttan,+1
70.4,132.8,10.9,9.5,5.8,136.3,0,Assam,-1
29.5,140.4,19.2,11.2,4.0,142.9,0,Assam,-1
49.2,152.0,6.1,8.5,4.8,154.5,0,Assam,-1
39.4,145.5,10.9,7.6,5.9,149.0,1,Bhuttan,+1
49.5,144.0,17.5,12.9,6.4,149.0,1,Bhuttan,+1
38.8,156.2,17.1,10.0,5.9,158.7,0,Assam,-1
41.3,135.5,3.4,13.5,5.7,139.0,1,Bhuttan,+1
45.7,144.4,14.7,4.6,4.9,146.9,0,Assam,-1
45.9,159.1,17.0,11.4,5.4,162.8,0,Bhuttan,+1
37.7,128.4,8.2,11.7,6.6,134.2,0,Bhuttan,+1
40.5,137.9,12.1,7.2,7.0,141.4,1,Bhuttan,+1
18.2,169.6,10.8,9.0,5.2,174.9,0,Assam,-1
32.6,134.3,6.3,10.5,7.9,139.2,1,Bhuttan,+1
29.8,143.1,15.8,6.9,5.9,148.0,1,Bhuttan,+1
53.1,147.5,21.9,9.7,4.0,153.5,1,Bhuttan,+1
37.2,143.3,13.3,8.0,5.7,147.9,1,Bhuttan,+1
53.2,166.8,19.1,8.9,2.7,169.3,0,Assam,-1
63.1,162.0,12.5,10.9,6.3,167.5,1,Bhuttan,+1
56.3,176.2,10.7,10.0,5.6,179.7,1,Bhuttan,+1
49.4,139.7,10.2,8.5,4.0,142.2,0,Assam,-1
52.7,158.9,19.6,9.2,3.5,161.4,0,Assam,-1
25.8,145.8,6.8,5.2,7.2,149.7,1,Bhuttan,+1
45.5,138.6,14.5,9.6,5.6,145.8,1,Bhuttan,+1
42.9,137.9,10.9,6.1,5.7,142.0,0,Assam,-1
51.6,140.0,13.7,6.7,4.0,142.5,0,Assam,-1
41.4,132.9,10.7,6.3,4.1,135.4,1,Assam,-1
46.2,138.4,2.1,8.6,7.2,141.9,1,Bhuttan,+1
56.5,138.4,13.4,8.7,4.9,140.9,0,Assam,-1
46.2,150.0,6.7,8.4,5.2,152.5,0,Assam,-1
25.4,148.2,13.2,9.6,4.9,150.7,0,Assam,-1
63.6,148.9,10.4,8.1,5.7,154.5,1,Bhuttan,+1
45.1,152.3,4.5,9.5,4.7,154.8,0,Assam,-1
50.1,153.9,6.5,6.9,5.8,156.4,0,Assam,-1
48.5,144.0,13.9,7.5,5.3,146.5,0,Assam,-1
29.5,171.8,14.9,9.0,5.5,174.3,0,Assam,-1
46.0,142.4,-1.5,7.3,5.1,148.8,1,Bhuttan,+1
49.6,129.1,2.6,8.6,7.2,133.5,1,Bhuttan,+1
47.4,163.9,10.5,8.3,4.9,167.4,1,Bhuttan,+1
40.3,149.0,17.6,6.9,6.4,155.0,1,Bhuttan,+1
54.4,141.8,9.4,11.6,4.7,145.3,1,Bhuttan,+1
41.8,140.8,6.7,11.2,6.7,145.4,1,Bhuttan,+1
39.9,129.5,14.6,7.2,5.1,132.0,1,Assam,-1
61.3,154.9,4.3,8.9,5.2,158.6,1,Bhuttan,+1
52.2,134.0,10.5,7.3,5.6,137.3,1,Assam,-1
40.4,142.3,16.5,6.5,5.1,144.8,0,Assam,-1
34.3,153.9,15.1,3.3,7.2,156.4,0,Assam,-1
34.3,140.2,13.2,8.8,5.0,142.7,0,Assam,-1
29.8,126.1,9.0,12.9,3.9,130.3,1,Bhuttan,+1
14.8,135.1,10.9,5.9,6.3,138.6,1,Bhuttan,+1
44.5,147.3,24.6,8.0,4.8,149.8,0,Assam,-1
47.4,155.2,11.1,8.4,5.2,157.7,0,Assam,-1
37.6,151.8,9.2,7.6,4.1,154.3,0,Assam,-1
37.8,149.0,6.3,7.7,4.5,151.5,0,Assam,-1
65.3,153.9,1.8,6.8,6.0,158.0,1,Bhuttan,+1
31.9,155.2,10.0,8.3,3.8,157.7,0,Assam,-1
40.1,127.5,14.3,8.6,3.9,130.0,0,Assam,-1
29.2,141.0,11.1,12.4,5.9,146.6,1,Bhuttan,+1
40.7,126.1,4.8,7.1,7.1,129.8,1,Bhuttan,+1
57.6,147.7,9.2,6.7,5.3,150.2,0,Assam,-1
27.7,149.2,3.3,10.0,6.7,152.7,1,Bhuttan,+1
57.8,170.1,8.7,10.6,5.9,173.6,1,Bhuttan,+1
55.7,152.6,0.3,5.7,4.8,156.8,0,Assam,-1
58.8,127.9,12.9,6.1,5.0,132.7,0,Assam,-1
45.0,143.1,10.9,10.3,4.3,145.6,0,Assam,-1
32.5,142.0,5.3,7.1,6.9,147.0,1,Bhuttan,+1
50.5,147.6,24.8,10.8,7.1,151.1,1,Bhuttan,+1
36.4,147.5,11.5,9.9,5.0,152.6,0,Assam,-1
44.3,150.3,12.1,9.2,4.9,153.8,1,Bhuttan,+1
50.1,142.5,3.5,8.6,5.0,146.0,1,Bhuttan,+1
48.7,153.2,14.5,5.9,3.8,155.7,0,Assam,-1
33.4,142.7,11.6,11.3,5.0,146.2,1,Bhuttan,+1
30.7,138.0,1.4,7.2,4.4,143.7,1,Bhuttan,+1
50.0,148.3,15.7,12.3,3.9,153.0,1,Bhuttan,+1
47.4,144.7,6.8,9.2,5.6,147.2,0,Assam,-1
45.1,145.0,15.0,8.8,5.8,147.5,0,Assam,-1
44.6,151.7,9.8,7.9,5.3,154.2,0,Assam,-1
41.6,132.2,8.3,8.2,6.2,138.4,1,Bhuttan,+1
32.2,140.3,11.4,10.7,7.0,145.4,1,Bhuttan,+1
36.2,140.5,17.4,12.7,7.0,145.0,1,Bhuttan,+1
29.1,148.7,6.8,14.1,5.8,152.2,1,Bhuttan,+1
21.8,163.7,15.3,7.7,3.9,167.0,0,Assam,-1
50.5,150.1,5.3,7.4,3.7,154.1,0,Assam,-1
51.0,152.5,4.1,11.9,6.3,158.8,1,Bhuttan,+1
42.6,155.5,8.3,9.8,3.6,161.3,1,Bhuttan,+1
32.9,116.3,9.6,7.5,3.9,119.6,0,Assam,-1
55.6,167.2,5.4,11.5,5.7,170.7,1,Bhuttan,+1
54.3,148.3,8.5,11.1,6.9,153.4,1,Bhuttan,+1
46.8,154.3,21.2,12.0,5.8,158.2,1,Bhuttan,+1
57.0,133.8,5.2,8.8,6.3,140.6,1,Bhuttan,+1
28.7,137.7,11.8,10.3,8.0,141.2,1,Bhuttan,+1
48.1,136.4,11.1,9.6,4.4,138.9,0,Assam,-1
53.0,143.1,12.6,9.8,4.8,145.6,0,Assam,-1
50.7,138.2,13.4,11.4,3.7,142.7,1,Bhuttan,+1
33.6,137.6,10.7,12.9,5.3,142.6,0,Bhuttan,+1
24.0,157.1,12.2,7.8,4.7,159.6,0,Assam,-1
37.5,135.0,2.8,11.1,6.2,143.1,0,Bhuttan,+1
43.4,136.3,18.6,9.6,5.0,139.8,0,Bhuttan,+1
44.2,156.9,8.3,9.4,7.1,160.6,0,Bhuttan,+1
56.1,163.9,11.9,8.0,7.4,166.4,1,Assam,-1
52.3,146.7,7.0,6.6,6.4,150.2,1,Bhuttan,+1
56.7,159.6,11.7,6.8,4.6,162.1,0,Assam,-1
26.0,148.0,6.3,9.5,5.7,155.0,1,Bhuttan,+1
46.0,136.0,6.3,10.7,6.0,144.5,0,Bhuttan,+1
59.7,155.5,15.1,6.7,3.5,158.0,0,Assam,-1
41.7,160.9,9.5,12.1,5.5,163.4,0,Assam,-1
50.9,139.4,10.3,5.7,5.9,141.9,0,Assam,-1
48.2,148.4,12.1,6.0,5.6,150.9,0,Assam,-1
60.4,135.5,14.0,13.2,5.2,139.0,1,Bhuttan,+1
51.0,143.9,13.8,9.0,3.4,146.4,0,Assam,-1
46.3,138.6,7.8,6.9,6.1,141.1,0,Assam,-1
43.7,150.0,11.3,9.1,7.7,153.5,1,Bhuttan,+1
31.8,137.7,8.8,7.0,7.2,141.2,1,Bhuttan,+1
48.2,147.2,3.1,8.2,6.3,153.6,1,Bhuttan,+1
49.8,170.6,5.6,8.1,3.7,173.1,0,Assam,-1
38.1,160.2,14.6,5.9,5.1,162.7,0,Assam,-1
47.1,141.8,5.6,9.7,5.7,145.3,1,Bhuttan,+1
21.0,134.3,6.4,8.6,7.3,141.6,1,Bhuttan,+1
49.6,136.6,12.5,7.1,6.1,139.1,0,Assam,-1
58.1,148.7,10.7,5.3,4.7,151.2,0,Assam,-1
48.8,144.9,13.6,12.0,6.8,148.4,1,Bhuttan,+1
52.9,145.7,17.2,7.8,5.2,149.5,0,Assam,-1
30.8,143.6,4.3,8.0,3.2,146.1,0,Assam,-1
36.6,137.8,11.6,8.0,5.4,142.3,1,Bhuttan,+1
39.9,151.0,6.4,11.3,4.8,155.0,1,Bhuttan,+1
35.2,158.3,16.8,9.9,4.8,163.9,1,Bhuttan,+1
34.4,139.1,11.1,9.7,6.0,142.6,1,Bhuttan,+1
45.8,144.3,13.7,10.7,6.4,147.8,1,Bhuttan,+1
32.6,133.6,4.4,9.8,5.6,138.4,1,Bhuttan,+1
31.6,132.9,3.2,11.4,7.7,139.3,1,Bhuttan,+1
32.0,165.1,11.7,8.2,5.5,167.6,0,Assam,-1
58.5,150.7,14.3,4.0,2.9,153.2,0,Assam,-1
25.8,154.0,8.2,9.1,5.5,156.5,0,Assam,-1
35.5,136.9,13.0,8.0,7.5,141.1,0,Bhuttan,+1
31.8,134.1,4.4,9.9,6.5,141.3,1,Bhuttan,+1
24.0,149.0,16.5,5.4,3.9,151.5,0,Assam,-1
45.9,157.6,10.9,12.6,6.3,161.1,1,Bhuttan,+1
53.2,141.5,15.2,8.0,4.8,144.0,0,Assam,-1
30.0,152.8,11.1,6.1,6.1,156.9,1,Bhuttan,+1
56.1,157.6,11.1,11.8,6.0,163.7,1,Bhuttan,+1
47.2,148.0,7.1,7.4,6.6,150.5,0,Assam,-1
47.3,141.5,10.3,8.7,6.5,144.0,0,Assam,-1
56.2,145.7,12.2,8.2,5.5,148.2,0,Assam,-1
40.0,164.6,7.5,8.2,5.5,168.4,1,Bhuttan,+1
33.8,139.0,14.5,8.6,6.4,145.6,1,Bhuttan,+1
50.0,116.1,1.9,8.1,5.5,122.3,1,Bhuttan,+1
68.6,131.1,14.1,9.7,6.2,134.3,0,Assam,-1
47.0,154.3,10.8,7.6,4.2,156.8,0,Assam,-1
51.8,142.6,9.7,12.0,6.0,148.8,1,Bhuttan,+1
57.7,143.2,6.7,7.9,5.2,145.7,0,Assam,-1
42.4,138.9,5.1,10.1,5.8,143.9,1,Bhuttan,+1
58.7,141.7,10.4,8.6,3.3,144.2,0,Assam,-1
33.7,139.9,11.4,10.5,5.1,145.4,1,Bhuttan,+1
40.4,146.7,10.8,10.1,7.0,150.2,1,Bhuttan,+1
53.7,121.9,5.2,11.9,6.8,128.8,1,Bhuttan,+1
48.7,144.0,-0.8,9.1,6.8,152.5,1,Bhuttan,+1
43.7,137.3,20.7,9.4,5.9,142.0,1,Bhuttan,+1
36.7,140.3,13.3,11.5,4.9,143.8,1,Bhuttan,+1
29.6,129.3,12.4,9.3,6.0,137.1,1,Bhuttan,+1
64.4,149.6,17.3,11.6,6.1,155.6,0,Bhuttan,+1
55.2,158.1,15.3,7.4,4.3,161.3,0,Assam,-1
42.0,136.9,10.3,11.0,8.6,141.6,1,Bhuttan,+1
32.7,150.0,8.8,7.7,4.8,152.5,0,Assam,-1
52.7,147.8,9.1,6.5,6.0,150.3,0,Assam,-1
35.7,149.3,10.9,9.0,4.5,153.7,0,Assam,-1
48.1,162.7,10.1,8.1,3.3,165.3,0,Assam,-1
36.8,147.1,18.5,6.3,5.2,149.7,0,Assam,-1
39.1,123.1,2.6,7.9,4.9,128.5,1,Bhuttan,+1
33.0,154.4,12.4,10.7,4.0,160.3,1,Bhuttan,+1
47.8,142.1,1.5,9.3,6.9,145.6,1,Bhuttan,+1
49.4,142.2,17.8,8.8,4.8,147.6,1,Assam,-1
49.8,125.2,12.7,7.9,6.7,127.7,0,Assam,-1
52.2,129.0,13.8,8.0,5.2,131.5,0,Assam,-1
52.0,166.2,19.0,8.5,5.4,168.7,0,Assam,-1
39.9,150.8,7.2,9.2,4.6,156.1,0,Assam,-1
52.4,143.0,14.0,11.7,5.3,149.3,1,Bhuttan,+1
53.9,134.2,9.0,9.3,5.0,136.7,0,Assam,-1
51.0,179.4,12.8,10.5,4.0,181.9,0,Assam,-1
29.3,138.0,9.0,8.8,6.7,142.3,0,Bhuttan,+1
38.6,141.2,14.4,11.4,5.1,146.1,1,Bhuttan,+1
31.6,125.5,7.2,9.5,6.1,130.9,1,Bhuttan,+1
34.6,157.4,16.2,7.5,5.0,161.8,0,Assam,-1
47.7,141.2,12.0,9.2,5.5,144.7,1,Bhuttan,+1
49.9,148.2,-0.7,9.4,4.8,150.7,0,Assam,-1
44.7,158.7,4.1,11.0,5.3,162.2,1,Bhuttan,+1
46.3,134.0,5.7,7.9,7.0,140.8,1,Bhuttan,+1
45.7,157.4,10.8,10.0,4.6,160.9,1,Bhuttan,+1
55.2,145.6,7.8,7.6,7.9,151.4,1,Bhuttan,+1
55.7,146.8,9.2,10.8,6.0,150.7,1,Bhuttan,+1
45.0,164.6,13.3,7.4,4.8,167.1,0,Assam,-1
40.9,148.7,8.2,10.3,5.1,153.3,1,Bhuttan,+1
45.4,143.2,6.2,10.5,5.1,148.5,1,Bhuttan,+1
56.0,149.4,8.3,10.7,5.0,153.5,1,Bhuttan,+1
31.9,139.3,15.7,9.2,6.8,142.8,1,Bhuttan,+1
75.2,158.0,11.3,11.7,2.0,164.1,1,Bhuttan,+1
44.4,139.2,9.7,6.6,6.3,141.7,0,Assam,-1
35.6,148.9,8.4,9.6,6.1,152.4,1,Bhuttan,+1
48.0,137.3,9.0,10.6,5.6,140.8,0,Bhuttan,+1
54.0,148.3,12.0,12.6,6.4,153.2,1,Bhuttan,+1
61.6,153.2,8.3,8.2,6.5,155.7,0,Assam,-1
62.2,132.0,10.9,6.9,4.0,135.8,0,Assam,-1
44.3,141.4,8.9,10.9,5.1,144.9,1,Bhuttan,+1
59.6,136.7,17.6,7.4,5.3,140.4,0,Assam,-1
57.3,148.1,21.7,6.2,4.1,151.3,0,Assam,-1
35.4,136.9,9.4,10.9,6.5,142.8,1,Bhuttan,+1
60.7,158.6,11.0,8.5,4.8,161.5,0,Assam,-1
42.7,148.0,17.4,8.9,4.1,150.5,1,Assam,-1
33.5,167.8,21.4,7.6,3.8,170.3,1,Assam,-1
47.6,159.5,14.8,7.1,4.5,162.0,0,Assam,-1
31.6,136.5,13.2,11.6,4.6,140.0,1,Bhuttan,+1
44.4,121.9,5.8,12.5,5.5,125.4,1,Bhuttan,+1
50.7,154.1,12.8,10.5,5.7,157.6,1,Bhuttan,+1
48.4,152.0,7.9,12.7,5.1,155.5,1,Bhuttan,+1
42.1,140.8,14.3,11.6,7.5,145.9,1,Bhuttan,+1
51.3,140.7,5.0,9.9,5.8,144.2,1,Bhuttan,+1
25.3,135.5,2.3,9.3,6.4,139.0,1,Bhuttan,+1
41.1,148.2,17.8,11.2,4.9,154.0,0,Bhuttan,+1
47.6,146.4,8.9,8.2,5.4,150.0,1,Bhuttan,+1
54.8,160.3,19.2,8.4,5.7,163.8,0,Bhuttan,+1
41.0,137.4,6.9,7.7,3.7,139.9,0,Assam,-1
61.2,143.4,17.5,8.8,4.7,145.9,0,Assam,-1
40.3,134.4,7.2,6.2,6.1,139.8,0,Bhuttan,+1
32.4,141.5,14.2,6.1,6.1,145.0,1,Bhuttan,+1
43.1,147.4,6.1,11.9,7.9,150.9,1,Bhuttan,+1
51.1,144.0,4.9,7.1,5.4,148.1,0,Assam,-1
70.4,125.8,10.7,7.9,4.5,129.3,0,Assam,-1
44.9,133.4,10.9,10.1,4.8,137.2,1,Assam,-1
50.6,125.0,13.0,8.1,5.9,127.7,0,Assam,-1
42.9,144.7,15.9,9.3,5.4,149.9,1,Bhuttan,+1
41.6,135.2,8.1,10.7,5.8,139.8,1,Bhuttan,+1
42.8,149.1,14.1,7.7,6.0,152.6,1,Bhuttan,+1
41.0,143.1,15.8,8.9,6.5,147.5,1,Bhuttan,+1
50.2,147.0,6.9,9.4,6.5,150.5,1,Bhuttan,+1
35.8,158.6,16.9,6.2,7.3,161.1,0,Assam,-1
60.4,142.5,13.4,8.5,4.4,145.0,0,Assam,-1
63.8,131.9,8.4,10.9,4.3,135.5,1,Assam,-1
30.3,134.9,6.5,6.6,6.5,142.8,1,Bhuttan,+1
51.0,135.5,19.0,11.3,5.6,138.0,0,Assam,-1
47.6,171.3,16.2,9.5,6.5,174.9,1,Bhuttan,+1
53.3,147.1,17.4,11.1,8.0,150.6,1,Bhuttan,+1
48.2,144.0,22.4,6.9,4.8,146.5,1,Assam,-1
60.2,149.8,13.6,10.9,6.9,154.7,1,Bhuttan,+1
24.4,145.0,0.4,12.9,4.6,149.7,1,Bhuttan,+1
52.5,161.9,13.3,7.4,4.1,164.4,0,Assam,-1
49.0,143.2,15.7,8.0,6.8,146.7,0,Bhuttan,+1
56.4,146.4,10.1,10.0,5.1,149.9,1,Bhuttan,+1
60.0,141.7,15.5,8.6,6.0,144.2,0,Assam,-1
68.9,126.5,11.5,6.7,3.6,129.0,1,Assam,-1
49.7,154.3,19.9,8.2,4.3,157.8,1,Bhuttan,+1
42.1,142.5,7.2,10.7,4.9,146.0,1,Bhuttan,+1
43.8,146.7,6.9,8.1,5.8,149.2,0,Assam,-1
44.6,161.3,8.7,7.0,5.1,165.9,1,Bhuttan,+1
53.7,156.3,7.8,6.1,4.2,161.5,1,Bhuttan,+1
51.4,169.5,15.9,11.5,5.1,173.8,0,Bhuttan,+1
48.3,127.4,1.7,10.6,6.9,132.8,1,Bhuttan,+1
40.6,149.1,7.7,11.1,3.8,153.4,1,Bhuttan,+1
51.5,147.1,0.8,9.4,5.2,150.7,1,Bhuttan,+1
50.8,154.3,14.2,8.2,6.4,158.0,1,Bhuttan,+1
65.9,141.0,5.2,8.5,4.6,144.5,1,Bhuttan,+1
62.1,147.7,14.1,9.9,6.3,156.0,1,Bhuttan,+1
36.2,129.2,4.2,7.0,5.9,134.4,1,Bhuttan,+1
31.9,154.2,14.7,4.8,5.5,158.9,0,Assam,-1
34.7,135.3,6.1,13.5,4.9,142.0,1,Bhuttan,+1
49.7,138.5,16.4,8.1,3.5,141.0,0,Assam,-1
42.2,151.4,0.9,7.9,4.9,157.8,1,Bhuttan,+1
47.8,139.8,4.4,6.3,3.9,142.3,0,Assam,-1
48.0,126.3,13.4,6.9,4.7,130.0,0,Assam,-1
53.4,150.0,13.5,6.9,3.4,152.5,0,Assam,-1
41.4,141.5,13.9,11.0,6.1,146.4,1,Bhuttan,+1
45.8,157.1,3.2,10.3,5.3,161.6,1,Bhuttan,+1
42.9,156.6,9.3,8.5,3.8,159.1,0,Assam,-1
36.2,150.6,9.3,9.2,4.5,153.1,0,Assam,-1
52.0,139.7,10.9,11.1,5.7,143.3,1,Bhuttan,+1
36.5,147.7,10.8,10.0,7.5,151.2,1,Bhuttan,+1
57.1,154.0,9.6,10.0,5.2,159.1,1,Bhuttan,+1
50.0,154.4,18.9,6.5,5.5,156.9,1,Assam,-1
36.6,142.0,11.8,8.3,5.8,144.5,0,Assam,-1
55.9,139.1,5.1,9.1,3.7,143.4,1,Assam,-1
50.2,141.4,11.6,7.2,7.3,143.9,0,Assam,-1
42.4,131.1,10.1,8.0,5.4,136.2,1,Bhuttan,+1
40.5,136.8,21.9,7.1,4.7,140.6,1,Bhuttan,+1
51.5,147.9,10.9,7.9,4.8,150.4,0,Assam,-1
39.3,133.6,13.7,7.9,5.2,137.9,0,Assam,-1
45.6,136.1,10.3,7.1,5.2,138.6,0,Assam,-1
49.1,158.7,5.6,9.5,3.9,162.7,0,Assam,-1
42.3,140.3,17.1,10.8,6.6,143.8,1,Bhuttan,+1
47.5,157.0,18.3,8.6,7.0,162.0,1,Bhuttan,+1
55.4,137.7,5.1,8.7,4.5,141.2,0,Assam,-1
61.4,142.6,19.2,9.2,6.3,145.1,1,Assam,-1
56.2,148.2,4.9,7.6,5.5,151.0,0,Assam,-1
37.5,147.3,15.6,8.4,6.2,152.3,1,Bhuttan,+1
23.9,150.8,9.3,12.9,5.5,154.3,1,Bhuttan,+1
28.5,139.1,8.0,11.0,5.7,142.6,1,Bhuttan,+1
38.7,135.8,11.0,8.9,5.8,138.3,0,Assam,-1
58.4,141.2,11.7,6.5,5.8,143.7,0,Assam,-1
47.6,153.9,14.5,12.3,5.6,160.3,1,Bhuttan,+1
48.9,143.6,13.2,9.6,5.2,147.1,1,Bhuttan,+1
58.8,147.0,12.0,8.9,3.3,149.5,0,Assam,-1
43.9,154.3,11.8,7.9,8.1,157.8,1,Bhuttan,+1
30.4,159.3,5.0,7.8,4.6,161.8,0,Assam,-1
45.8,145.0,4.8,9.7,5.3,149.4,1,Bhuttan,+1
35.1,153.8,6.5,7.3,3.7,156.3,1,Assam,-1
64.9,153.3,9.5,10.1,4.8,155.8,0,Assam,-1
31.8,145.7,9.3,11.3,7.0,149.2,0,Bhuttan,+1
38.1,152.7,10.2,11.1,4.3,155.2,0,Assam,-1
53.1,156.0,6.9,8.2,6.2,159.3,0,Assam,-1
51.7,128.3,10.2,5.9,6.0,131.6,0,Assam,-1
41.5,140.7,15.2,8.3,6.1,144.2,1,Bhuttan,+1
34.5,149.1,16.0,9.3,4.7,152.7,0,Assam,-1
41.5,146.1,13.8,11.9,6.8,149.6,1,Bhuttan,+1
64.0,141.1,7.8,9.5,3.6,144.9,1,Assam,-1
72.6,147.7,22.9,9.0,6.0,150.9,1,Assam,-1
52.2,138.3,14.2,7.8,4.9,141.3,0,Assam,-1
47.6,125.6,8.4,8.1,5.0,128.1,0,Assam,-1
40.0,138.8,18.4,9.2,7.3,143.7,1,Bhuttan,+1
45.2,165.8,6.6,5.7,4.1,168.3,0,Assam,-1
29.2,161.5,10.4,10.5,4.6,164.0,0,Assam,-1
49.9,138.7,20.1,6.9,3.8,141.2,0,Assam,-1
64.0,169.1,14.5,10.9,5.5,172.6,1,Bhuttan,+1
60.8,131.4,2.1,8.2,5.8,138.1,1,Bhuttan,+1
43.5,151.4,13.2,7.7,4.9,155.7,1,Bhuttan,+1
51.8,144.4,10.3,8.9,5.5,147.3,0,Assam,-1
49.4,142.2,13.7,8.4,4.6,144.7,0,Assam,-1
51.5,134.5,0.5,9.2,7.8,141.7,1,Bhuttan,+1
38.9,143.0,15.9,7.7,6.1,148.6,1,Bhuttan,+1
48.8,134.2,11.0,7.4,3.9,136.7,0,Assam,-1
31.2,150.0,9.0,9.0,6.8,152.5,0,Assam,-1
25.0,136.1,15.3,8.3,7.0,141.2,1,Bhuttan,+1
49.1,145.3,7.6,3.9,5.9,151.1,1,Bhuttan,+1
28.8,144.9,18.0,11.5,6.2,148.9,1,Bhuttan,+1
63.1,130.1,11.9,10.2,5.9,132.6,0,Assam,-1
53.5,128.4,12.4,8.3,4.6,130.9,0,Assam,-1
60.2,123.5,11.2,7.7,4.1,127.9,0,Assam,-1
57.5,160.1,12.6,9.2,4.5,162.6,0,Assam,-1
39.0,159.5,13.9,10.6,4.3,162.0,0,Assam,-1
54.4,142.1,17.1,10.7,6.0,153.6,1,Bhuttan,+1
35.3,140.0,9.6,12.1,5.4,143.5,1,Bhuttan,+1
58.3,155.3,20.3,8.2,5.0,157.8,0,Assam,-1
39.0,159.1,12.1,8.9,4.5,161.6,0,Assam,-1
43.8,129.1,9.1,7.8,6.1,137.6,1,Bhuttan,+1
42.4,135.4,-3.8,12.8,5.1,138.9,1,Bhuttan,+1
